Beds,Bath,Sqft,Price,Address,Province,Region
,,,689000.0,46 Lansing St ,ON,Central Canada
,,,699900.0,No address available ,ON,Central Canada
,,,689900.0,121 FLAT SEDGE CRESENT ,ON,Central Canada
,,,699000.0,253 CAYMAN ROAD ,ON,Central Canada
,,,500000.0,3576 Errington Ave - Chelmsford ,ON,Central Canada
1.0,,616.0,700000.0,181 Sheppard avenue east ,ON,Central Canada
,,,625000.0,2025 MEADOWGATE Boulevard ,ON,Central Canada
,,,700000.0,35 Lurcook St ,ON,Central Canada
,,,550000.0,798 JACKSONVILLE RD ,ON,Central Canada
,,,599900.0,177 Barkley Cres. ,ON,Central Canada
3.0,,,599000.0,DONALDSON ROAD ,ON,Central Canada
,,,675000.0,283 EXMOUTH STREET ,ON,Central Canada
,,,659000.0,26 Fleming Bay Road ,ON,Central Canada
4.0,,,650000.0,358 1/2 CARLTON Street ,ON,Central Canada
,,,599000.0,6A CIRCLE Street ,ON,Central Canada
,,,699999.0,11 Rollo Dr Ajax Ontario  ,ON,Central Canada
,,,500000.0,310 NOAH'S Road ,ON,Central Canada
,,2100.0,650000.0,70 Arkledun Avenue ,ON,Central Canada
,,,599000.0,633 CON 4 & 5 Road E ,ON,Central Canada
,,,524900.0,1430 Outlet Drive ,ON,Central Canada
,,1410.0,539900.0,19721 Highway 6 ,ON,Central Canada
,,,588000.0,175 SIMCOE AVE ,ON,Central Canada
,,,649900.0,25 Graham Court ,ON,Central Canada
,,,500000.0,420 LANDRY RD ,ON,Central Canada
,,,509900.0,280 Riverside PW ,ON,Central Canada
2.0,,,599900.0,9630 SUNSET Drive ,ON,Central Canada
,,,599000.0,320 LORIMER Lake ,ON,Central Canada
,,,500000.0,420 Landry Rd ,ON,Central Canada
,,,650000.0,70 ARKLEDUN AVE ,ON,Central Canada
3.0,,1600.0,699900.0,1818 Hutchinson Road ,ON,Central Canada
,,,599900.0,304 Waverly St ,ON,Central Canada
,,,675000.0,21 McFeeters Cres ,ON,Central Canada
,,,649900.0,26 Ashdale Cres ,ON,Central Canada
,,,699900.0,3926 Horseshoe Valley Road West ,ON,Central Canada
,,,649999.0,160 WEST 2ND Street ,ON,Central Canada
,,,699900.0,259 County Rd 8 ,ON,Central Canada
,,,559900.0,2374 CHAMPLAIN ,ON,Central Canada
,,,699900.0,44 Huffman Ave ,ON,Central Canada
2.0,,,589000.0,13 NORTH Street ,ON,Central Canada
,,,599900.0,449 Birch Street ,ON,Central Canada
,,,849000.0,61 HARVEY ST ,ON,Central Canada
,,,750000.0,31 McIntosh Way ,ON,Central Canada
,,,899899.0,54 Morris Street ,ON,Central Canada
,,,710185.0,"ETOBICOKE, TORONTO// ONLY 5 UNITS LEFT // MOVE IN THIS YEAR // GET CASH BACK // Great Deal ",ON,Central Canada
31.0,,1931.0,850000.0,8779 CONCESSION 11 Road ,ON,Central Canada
,,,800000.0,"Modern Towns at Kingsview Ridge, Oshawa, Ontario ",ON,Central Canada
,,,900000.0,Scenic Ridge Gate ,ON,Central Canada
,,,779000.0,15 Myrle Avenue ,ON,Central Canada
,,,700000.0,231 Reach Street ,ON,Central Canada
,,,850000.0,1555 Rockaway ,ON,Central Canada
,,,779900.0,"Midhurst Valley Community | Anne Street North & Carson Road, Springwater, ON ",ON,Central Canada
,,,789000.0,No address available ,ON,Central Canada
,,,780000.0,"Midhurst Valley Community | Anne Street North & Carson Road, Springwater, ON ",ON,Central Canada
,,,729900.0,65 Lyndale Cres ,ON,Central Canada
,,,900000.0,No address available ,ON,Central Canada
,,,749900.0,No address available ,ON,Central Canada
,,,719900.0,"Toronto, Ontario (WEST GTA AREA) ",ON,Central Canada
,,,798000.0,25 Montcalm ,ON,Central Canada
,,,799990.0,"263 Barrie Street, Bradford West Gwillimbury, ON ",ON,Central Canada
,,,800000.0,1977 Mckenzie RD ,ON,Central Canada
,,,749000.0,No address available ,ON,Central Canada
,,,798880.0,41 Beechborough Cres ,ON,Central Canada
,,,849900.0,4669 BATH Road ,ON,Central Canada
,,,759900.0,87 Prentice Drive ,ON,Central Canada
,,,752900.0,No address available ,ON,Central Canada
,,,775000.0,"Lot 28 RUSSLAND RD, Vars, K0A 3H0 ",ON,Central Canada
,,,879000.0,"105 MARIER AV, Ottawa ",ON,Central Canada
,,,778333.0,150 Hilltop Drive ,ON,Central Canada
,,,750000.0,21 Carpendale Cres ,ON,Central Canada
,,,715900.0,TORONTO DOWNTOWN- Condo with Rental Guarantee and 15% Extended Down payment ,ON,Central Canada
,,,859900.0,"Harmony Road North, Oshawa, ON ",ON,Central Canada
,,,869900.0,515 Lakeshore Road East ,ON,Central Canada
,,,790000.0,No address available ,ON,Central Canada
,,,799000.0,1520 Sarasota Cres ,ON,Central Canada
,,,864990.0,Ontario 89 & Dufferin County Road 124 ,ON,Central Canada
,,,754900.0,No address available ,ON,Central Canada
,,,859000.0,"2628 DON ST, Ottawa ",ON,Central Canada
,,,899000.0,1052 KILBIRNIE DRIVE ,ON,Central Canada
,,,899990.0,"Detached Homes, Russell Street & Sheffield Street, Southgate ",ON,Central Canada
,,,763560.0,2334 St. Paul Ave. ,ON,Central Canada
,,,739000.0,"CAMBRIDGE, ON// Detached, Semidetached and Freehold Towns for Sale ",ON,Central Canada
,,,820000.0,LOT 3 1274 Kettering DR ,ON,Central Canada
,,,874900.0,"925 Finley Avenue, Ajax, ON ",ON,Central Canada
,,,800000.0,No address available ,ON,Central Canada
,,,899933.0,1356 Woodbine Avenue ,ON,Central Canada
1.0,,616.0,700000.0,181 Sheppard avenue east ,ON,Central Canada
,,,700000.0,35 Lurcook St ,ON,Central Canada
,,2200.0,799900.0,798 Barrett Chute ,ON,Central Canada
,,,799900.0,46 Byng Ave ,ON,Central Canada
,,,799000.0,186 MILVERTON BLVD ,ON,Central Canada
,,,799900.0,216 Lee Avenue ,ON,Central Canada
,,,799000.0,1 Cobalt Ave ,ON,Central Canada
,,,849900.0,34 Skinner Crt ,ON,Central Canada
,,,899999.0,96 Bruce Cameron Dr Clarington Ontario L1C0W1 ,ON,Central Canada
,,,898800.0,84 Grapevine Road ,ON,Central Canada
,,,899000.0,5659 Highway 3 Rd ,ON,Central Canada
,,,899000.0,98 Devondale St ,ON,Central Canada
,,,749900.0,28 Grandview Street ,ON,Central Canada
5.0,,1740.0,749900.0,17 GROSVENOR Avenue S ,ON,Central Canada
,,,870000.0,120 Pittman Cres ,ON,Central Canada
2.0,,,759000.0,1084C SWAUGERS LAKE ROAD ,ON,Central Canada
,,,750000.0,2058 MAIN Street N ,ON,Central Canada
,,,799000.0,166 SOUTH BASS LAKE Road ,ON,Central Canada
5.0,,1629.0,799900.0,210 BURLINGTON Street E ,ON,Central Canada
,,,899900.0,150 Sleeman Sqare ,ON,Central Canada
,,,899999.0,139 Highlands Blvd Cavan Monaghan Ontario  ,ON,Central Canada
,,,899000.0,5659 HIGHWAY 3 RD ,ON,Central Canada
,,,799999.0,112 Leney St Ajax Ontario  ,ON,Central Canada
,,,799900.0,13365 Highway 38 ,ON,Central Canada
,,,895000.0,393 BERESFORD STREET ,ON,Central Canada
,,,899999.0,37 Denny St Ajax Ontario  ,ON,Central Canada
,,,799999.0,142 Leney St Ajax Ontario  ,ON,Central Canada
8.0,,,849888.0,991 PORTSMOUTH Avenue ,ON,Central Canada
,,,799999.0,1637 Autumn Cres Pickering Ontario ,ON,Central Canada
3.0,,,739900.0,3204 FLOS ROAD 4 W ,ON,Central Canada
,,,899900.0,817 South Dr ,ON,Central Canada
,,700000.0,919000.0,"1Dundas St E & Garden St, Whitby ",ON,Central Canada
,,,954990.0,"Emerald Crossing (Detached Homes from $859,990) - Shelbourne, Ontario, L9V3J4 ",ON,Central Canada
,,,1100000.0,652 Eagle Crest Heights ,ON,Central Canada
,,,1000000.0,Innisfil ,ON,Central Canada
,,,900000.0,Scenic Ridge Gate ,ON,Central Canada
,,,1055990.0,BRAMPTON- ON // Pre Construction Semidetached for Sale // Book Exclusive Units with us. ,ON,Central Canada
,,,949900.0,44 Iberville Road  ,ON,Central Canada
,,,1099000.0,35 Four Winds Dr ,ON,Central Canada
,,,1069990.0,No address available ,ON,Central Canada
,,,949000.0,934 NOTRE DAME ST ,ON,Central Canada
,,,998000.0,27 Templar Dr ,ON,Central Canada
,,,919000.0,"Garden Street & Dundas Street East, Whitby, ON ",ON,Central Canada
,,,1194990.0,No address available ,ON,Central Canada
,,,1088000.0,76A Leitchcroft Cres ,ON,Central Canada
,,,1089000.0,573 Cattail Crt ,ON,Central Canada
,,,1227990.0,No address available ,ON,Central Canada
,,,1199990.0,TORONTO-RICHMONDHILL/LUXURY TOWNHOME FOR SALE (ONLY 1 unit left) ,ON,Central Canada
,,,1071990.0,No address available ,ON,Central Canada
,,,1120900.0,"Garrett Styles Drive, Keswick L4P 0J1 ",ON,Central Canada
,,,949000.0,22 Stanwell Drive ,ON,Central Canada
,,,1049900.0,843 Corbett's Drive ,ON,Central Canada
,,,900000.0,No address available ,ON,Central Canada
,,,1139990.0,Markham - TORONTO // Executive Townhome For Sale ( Last Few Units Available) ,ON,Central Canada
,,,1095000.0,12 Featherwood Pl ,ON,Central Canada
,,,1050000.0,"453 CATHERINE ST #451 & 453, Ottawa K1R 5T7 ",ON,Central Canada
,,,942990.0,"Keswick, Georgina, ON ",ON,Central Canada
,,,1195000.0,602 Braw Glint Lane ,ON,Central Canada
,,,1029990.0,No address available ,ON,Central Canada
,,,1214990.0,"Cornell Rouge Community | 655 Cornell Centre Boulevard, Markham, ON ",ON,Central Canada
5.0,,,1099000.0,74 Crendon Dr ,ON,Central Canada
,,,949888.0,7 Navenby Cres ,ON,Central Canada
,,,979900.0,No address available ,ON,Central Canada
7.0,,,999000.0,847 PINEWOOD CR ,ON,Central Canada
,,,939000.0,"Country Lane & Taunton Road East, Whitby, ON ",ON,Central Canada
,,,1019990.0,"Yonge Street, East Gwillimbury, ON ",ON,Central Canada
4.0,,,939999.0,104 Bruce Cameron Dr ,ON,Central Canada
,,,1199000.0,3039 BURNSTOWN RD ,ON,Central Canada
,,,1099990.0,No address available ,ON,Central Canada
,,,1249000.0,789 MONTREAL RD ,ON,Central Canada
,,1015.0,943138.0,2334 St. Paul Ave. ,ON,Central Canada
,,,1227990.0,"Oakridge Meadows Community | Bethesda Side Road & Leslie Street, Gormley, ON ",ON,Central Canada
,,,1110000.0,No address available ,ON,Central Canada
,,,999999.0,82271 London Road ,ON,Central Canada
,,,1214990.0,"Cornell Rouge Community | 655 Cornell Centre Boulevard, Markham, ON ",ON,Central Canada
,,,1099000.0,3126 stevenage Crt ,ON,Central Canada
,,,918900.0,"52 Coulter Street, Port Perry, ON ",ON,Central Canada
,,,942990.0,"Simcoe Landing Community | Georgina, ON ",ON,Central Canada
,,,1009990.0,No address available ,ON,Central Canada
4.0,,,999333.0,53 Condotti ,ON,Central Canada
,,,949900.0,3928 Major Mackenzie ,ON,Central Canada
,,,1019990.0,"Yonge Street/ Doane  East Gwillimbury, ON ",ON,Central Canada
7.0,,,959900.0,2084 Dundas St ,ON,Central Canada
,,,1000000.0,Midland and Lawrence ,ON,Central Canada
,,,999777.0,184 PILLSBURY DRIVE ,ON,Central Canada
,,,999999.0,372 Britannia Ave ,ON,Central Canada
,,,949999.0,"Green Valley East Community | Simcoe Road & Line 6, Bradford West Gwillimbury, ON ",ON,Central Canada
4.0,,,1080000.0,41 REBECCA CRESCENT ,ON,Central Canada
,,,1228990.0,"Tenth Line, Whitchurch-Stouffville, ON ",ON,Central Canada
,,,989900.0,60 Parnell Crescent ,ON,Central Canada
,,,999990.0,No address available ,ON,Central Canada
,,,1149900.0,"Woodbridge, Vaughan, ON // Detached with basement apt for Sale ",ON,Central Canada
,,,1020000.0,No address available ,ON,Central Canada
,,,949000.0,No address available ,ON,Central Canada
,,,1135000.0,Westhill Court ,ON,Central Canada
,,,1009990.0,No address available ,ON,Central Canada
,,,1020000.0,"Anchor Woods Community | Yonge Street, East Gwillimbury, ON ",ON,Central Canada
,,,1228900.0,"Tenth Line & 19th Avenue, Markham, ON ",ON,Central Canada
,,,1222213.0,222 Squire Crescent ,ON,Central Canada
4.0,,,1075000.0,15 Dominy Dr ,ON,Central Canada
,,3500.0,1200000.0,35 Pine Ridge Rd ,ON,Central Canada
,,,1228990.0,"Cityside Stouffville Community | Tenth Line, Whitchurch-Stouffville, ON ",ON,Central Canada
,,2244.0,1159990.0,"Detached & Semi Homes, North Oshawa ",ON,Central Canada
,,,942900.0,"Simcoe landing I Georgina, ON ",ON,Central Canada
,,,1098000.0,No address available ,ON,Central Canada
,,,1054000.0,No address available ,ON,Central Canada
,,,950000.0,"Green Valley East Community | Simcoe Road & Line 6, Bradford West Gwillimbury, ON ",ON,Central Canada
,,,1159990.0,"2995 Keele Street, Toronto, ON ",ON,Central Canada
,,,1069990.0,No address available ,ON,Central Canada
,,,949900.0,No address available ,ON,Central Canada
,,,949900.0,"2nd Concession Road, East Gwillimbury, ON 1 ",ON,Central Canada
,,,1228990.0,No address available ,ON,Central Canada
,,,1069990.0,"10961 Leslie Street, Richmond ",ON,Central Canada
,,,1200000.0,202 Switzer Dr ,ON,Central Canada
,,2200.0,925000.0,Lot 3 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 4 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 4 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 2 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 7 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 7 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 6 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 6 Held Crescent ,ON,Central Canada
,,2800.0,1150000.0,81 HOMESTEAD Way ,ON,Central Canada
,,2200.0,925000.0,Lot 5 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 3 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 5 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 1 Held Crescent ,ON,Central Canada
,,,1099777.0,"144 Bertrand Ave, ",ON,Central Canada
,,3402.0,1200000.0,241 Gibson Avenue ,ON,Central Canada
,,2200.0,925000.0,Lot 1 Held Crescent ,ON,Central Canada
,,2200.0,925000.0,Lot 2 Held Crescent ,ON,Central Canada
1.0,,,999900.0,795 BAY LAKE Road ,ON,Central Canada
,,,999000.0,62 CROFT ST ,ON,Central Canada
,,,1249000.0,181 Lawson Road ,ON,Central Canada
3.0,,,950000.0,136 ISLAND RW ,ON,Central Canada
3.0,,,999999.0,301 WOOLVERTON RD ,ON,Central Canada
,,,904999.0,Emerald Crossings ,ON,Central Canada
,,,999000.0,235175 CON 2 WGR RD ,ON,Central Canada
,,,1250000.0,1 RICHARDSON Island ,ON,Central Canada
,,,1150000.0,2079 Hancock Rd ,ON,Central Canada
,,,1199900.0,230 Robins Point Road ,ON,Central Canada
,,,1000000.0,119 SPRUCEDALE RD ,ON,Central Canada
2.0,,,990000.0,N/A RABBIT TRAIL RD. Road ,ON,Central Canada
,,,1050000.0,29 Sato St ,ON,Central Canada
,,,1148800.0,20 Venice Dr ,ON,Central Canada
,,,2000000.0,"5500 OLD MILL WAY, Ottawa ",ON,Central Canada
,,,1800000.0,162086 A Line ,ON,Central Canada
,,,1388800.0,746 ROLLING RIVER CRES ,ON,Central Canada
,,,1589000.0,"14th Ave & Markham Rd, Markham ",ON,Central Canada
,,,1449000.0,256 BESSERER ST ,ON,Central Canada
,,,1349000.0,"Eagles Rest Estates - Oro-Medonte Line 2, and Bass Lake Side Rd W ",ON,Central Canada
,,,1499999.0,Stowmarket St ,ON,Central Canada
6.0,,,1849000.0,17 Alhambra Ave ,ON,Central Canada
6.0,,,1498500.0,489 Cooper St ,ON,Central Canada
,,,1825900.0,No address available ,ON,Central Canada
,,,1299000.0,"117 EAST Road, Northern Bruce Peninsula ",ON,Central Canada
,,,1300000.0,Eagles' Rest Estates ,ON,Central Canada
,,,1795000.0,No address available ,ON,Central Canada
,,,1799990.0,"Dufferin Street & Rutherford Road, Vaughan, ON ",ON,Central Canada
,,,1549990.0,"South Cornell Bur Oak Avenue & Highway 7, Markham, ON ",ON,Central Canada
,,,1440000.0,"Bramalea Road, Brampton, ON ",ON,Central Canada
,,,1690000.0,No address available ,ON,Central Canada
,,,1849900.0,13328 The Gore Road ,ON,Central Canada
,,,1435500.0,No address available ,ON,Central Canada
,,,1610000.0,No address available ,ON,Central Canada
,,,1853000.0,No address available ,ON,Central Canada
,,,1853000.0,No address available ,ON,Central Canada
,,,1289000.0,31 Lowrie Lane ,ON,Central Canada
,,,1349990.0,No address available ,ON,Central Canada
,,,1989000.0,"10961 Leslie Street, Richmond1 ",ON,Central Canada
,,,1345900.0,2682 Sapphire Dr ,ON,Central Canada
,,,1269000.0,"2476 DU DOMAINE ST, Gloucester K4B 1H9 ",ON,Central Canada
,,,1729990.0,"Sixth Line & Bowbeer Road, Oakville, ON ",ON,Central Canada
,,,1369000.0,Observatory Hill Community | Bayview Avenue ,ON,Central Canada
,,,1499000.0,3380 Greenbank Rd ,ON,Central Canada
,,,1798000.0,No address available ,ON,Central Canada
,,,1549900.0,No address available ,ON,Central Canada
,,,1529990.0,"Mountainview Road & Walker Road West, Caledon, ON ",ON,Central Canada
,,,1349990.0,No address available ,ON,Central Canada
,,,1400000.0,Brightwater Freehold Towns at Mississauga Rd and Lakeshore Rd W in Port Credit ,ON,Central Canada
,,,1399900.0,No address available ,ON,Central Canada
,,,1599900.0,No address available ,ON,Central Canada
,,,1299900.0,9810 Bathurst Street ,ON,Central Canada
,,,1410000.0,"Leslie Street, East Gwillimbury, ON ",ON,Central Canada
,,,1799990.0,"Dufferin Street & Rutherford Road, Vaughan, ON1 ",ON,Central Canada
,,,1254900.0,Bethesda Road & Leslie Street ,ON,Central Canada
,,,1700000.0,BARRIE // Detached Homes For Sale //Enjoy living in a Breathtaking views at 60 Minutes from Toronto ,ON,Central Canada
,,,1629900.0,"251 Oxford Street, Richmond Hill, ON ",ON,Central Canada
,,,1299900.0,No address available ,ON,Central Canada
,,,1799990.0,"Dufferin Street & Rutherford Road, Vaughan, ON ",ON,Central Canada
,,,1990000.0,280 ST PATRICK STREET ,ON,Central Canada
,,,1549990.0,"Bur Oak Avenue & Highway 7, Markham, ON ",ON,Central Canada
,,,1490990.0,No address available ,ON,Central Canada
,,,1395000.0,"232-234 HANNAH ST, Ottawa ",ON,Central Canada
,,,1559990.0,No address available ,ON,Central Canada
,,,1779990.0,"Sixth Line & Bowbeer Road, Oakville, ON ",ON,Central Canada
,,,1299000.0,"Yonge Street & Maple Grove Avenue, Richmond Hill, ON ",ON,Central Canada
,,,1399900.0,No address available ,ON,Central Canada
,,,1933333.0,No address available ,ON,Central Canada
4.0,,,1888880.0,42 Hazeldine Dr ,ON,Central Canada
,,,1399900.0,875 Brawley Rd. W. ,ON,Central Canada
,,1900.0,1999000.0,468 LOCUST Street ,ON,Central Canada
,,,1488888.0,1613 HIGHWAY 3 EAST ,ON,Central Canada
,,4962.0,1400000.0,910 Barton Street E ,ON,Central Canada
,,,1250000.0,1 RICHARDSON Island ,ON,Central Canada
,,,1800000.0,No address available ,ON,Central Canada
,,,1600000.0,156 THIRD Line Unit# (Part 1) PART,ON,Central Canada
,,,1264900.0,11 Cotswold Crt ,ON,Central Canada
,,,1549000.0,65 RAVINA CRES ,ON,Central Canada
,,1300.0,1950000.0,90 WEBSTER Road ,ON,Central Canada
,,2870.0,1500000.0,315 Grand River Blvd. ,ON,Central Canada
,,,1500000.0,"2886 MACKEY RD, North Gower  ",ON,Central Canada
,,,1525000.0,1642 KILWORTHY Road ,ON,Central Canada
,,,1800000.0,Lot 738 Highway 563 ,ON,Central Canada
,,,1998000.0,4106 & 4110 BRIDGEPORT Drive ,ON,Central Canada
,,,2000000.0,"5500 OLD MILL WAY, Ottawa ",ON,Central Canada
,,,2800000.0,"415 MAIN ST, Winchester ",ON,Central Canada
,,,2790000.0,282-292 DONALD ST ,ON,Central Canada
,,,14900000.0,231 Vaughan Road ,ON,Central Canada
,,,16000000.0,"2 Hours West Of Toronto - 30,000 Sq. Ft. Plaza - $16M - dss ",ON,Central Canada
5.0,,,2425323.0,54 Goldpark Crt ,ON,Central Canada
,,,2799000.0,244-246 LAURIER AVE E ,ON,Central Canada
,,,2249900.0,"Glen Ridge Estates Community | Yonge Street, Aurora ",ON,Central Canada
,,4178.0,2800000.0,347-349 Danforth Ave ,ON,Central Canada
,,,2588000.0,107 Woodward Avenue ,ON,Central Canada
,,,2089990.0,"Upper Middle Road West & Bronte Road, Oakville, ON ",ON,Central Canada
,,,3100000.0,West or Toronto - RETIREMENT HOME ,ON,Central Canada
4.0,,,2999000.0,607 Barrick Road ,ON,Central Canada
,,,2624000.0,No address available ,ON,Central Canada
,,,2089990.0,"Glen Abbey Encore Community | Upper Middle Road West & Bronte Road, Oakville, ON ",ON,Central Canada
,,,2300000.0,79 Empress Ave ,ON,Central Canada
,,,2399000.0,"10340 York Regional Road 27, Vaughan, ON ",ON,Central Canada
,,,2399900.0,"Kirby Road & Ontario 27, Kleinburg ",ON,Central Canada
,,,2089990.0,"Upper Middle Road West & Bronte Road, Oakville, ON ",ON,Central Canada
,,,2700000.0,"PT LT 6 CON 9 St. Vincent, Meaford ",ON,Central Canada
,,,2099990.0,No address available ,ON,Central Canada
,,4650.0,4790000.0,2651 WESTBROOK Road ,ON,Central Canada
,,,2399900.0,"Kirby Road & Ontario 27, Vaughan, ON ",ON,Central Canada
,,,2380000.0,"6124 PEBBLEWOODS DR, Ottawa ",ON,Central Canada
,,,2089990.0,"Glen Abbey Encore Community | Upper Middle Road West & Bronte Road, Oakville, ON ",ON,Central Canada
,,,2064990.0,Brushwood &Bathurst ,ON,Central Canada
,,,2399900.0,"Kirby Road & Ontario 27, Vaughan, ON ",ON,Central Canada
5.0,,,2200000.0,558584 MULMUR-MELANCTHON TOWNLINE Road ,ON,Central Canada
,,,2195000.0,68 GEARY AVE ,ON,Central Canada
,,,2299000.0,35 Falaise Dr. ,ON,Central Canada
,,,4000000.0,1306 Weston Rd ,ON,Central Canada
,,,4299000.0,459 GAMBLE RD ,ON,Central Canada
,,,2499000.0,422 Salmon Point Rd. ,ON,Central Canada
,,2200.0,2200000.0,1152 TEAL Road ,ON,Central Canada
,,,30000000.0,1761 Old Waterdown Road ,ON,Central Canada
,,800.0,2870000.0,4141 Kelvin Road ,ON,Central Canada
2.0,,,2200000.0,2 ISLAND 810 ROYAL Island ,ON,Central Canada
,,,2149000.0,640-646 SOMERSET STREET W ,ON,Central Canada
,,1000.0,5240000.0,458021 3RD Sideroad ,ON,Central Canada
,,,4250000.0,256 LIME KILN RD ,ON,Central Canada
,,1200.0,2190000.0,1249 BOOK Road W ,ON,Central Canada
,,,2990000.0,2 West Street ,ON,Central Canada
,,,7895000.0,1300 Oak Lane ,ON,Central Canada
6.0,,,2399000.0,543 LEDGE Road ,ON,Central Canada
,,2421.0,2350000.0,6188 #3 Highway ,ON,Central Canada
,,,3495000.0,2-R59 HIGHLANDS Island ,ON,Central Canada
,,,2088800.0,53 Kirk Dr ,ON,Central Canada
,,4400.0,2550000.0,5168 Cedar Springs Road ,ON,Central Canada
4.0,,5950.0,4250000.0,256 LIME KILN Road ,ON,Central Canada
,,,3750000.0,6017 Smith Blvd ,ON,Central Canada
1.0,,6400.0,5750000.0,1016 Peninsula Road ,ON,Central Canada
,,4650.0,4790000.0,2651 WESTBROOK Road ,ON,Central Canada
,,,17000000.0,2270 Doulton Dr ,ON,Central Canada
,,,3150000.0,20 FRONT Street ,ON,Central Canada
4.0,,,2995000.0,6500 BELL SCHOOL LINE Street ,ON,Central Canada
,,1500.0,6000000.0,1748 Brock Road ,ON,Central Canada
,,2000.0,2650000.0,861 #8 Highway ,ON,Central Canada
10.0,,,3650000.0,D207 Bigwood Island ,ON,Central Canada
,,,4998000.0,1477 Duncan Road ,ON,Central Canada
,,,204900.0,25 Van hull Way ,MB,Prairie Provinces
,,920.0,62500.0,577 Dufferin Avenue ,MB,Prairie Provinces
,,,449900.0,9 Scott Drive REDUCED ,MB,Prairie Provinces
1.0,,352.0,59900.0,36 A Lakeview Ave ,MB,Prairie Provinces
,,,79900.0,5 RUSTIC RIDGE ,MB,Prairie Provinces
,,,199900.0,NW18-18-19W ,MB,Prairie Provinces
,,,215000.0,2006 Saskatchewan Avenue W ,MB,Prairie Provinces
3.0,,1008.0,92000.0,48 Government Road ,MB,Prairie Provinces
2.0,,986.0,89000.0,121 Poplar Street ,MB,Prairie Provinces
,,,84000.0,7 Park Avenue ,MB,Prairie Provinces
,,11675.0,580000.0,245 King Street ,MB,Prairie Provinces
,,,58500.0,187 Water St ,MB,Prairie Provinces
,,,264900.0,531 Pandora Avenue West ,MB,Prairie Provinces
,,,34867.0,128 Oak Park Drive ,MB,Prairie Provinces
,,,69900.0,402 Redwood Avenue ,MB,Prairie Provinces
,,,175000.0,"119 Lorne Ave E, Portage La Prairie, R1N 0J2, Manitoba ",MB,Prairie Provinces
,,,119000.0,1017 alfred ave ,MB,Prairie Provinces
,,,269900.0,"Winston Place, Steinbach ",MB,Prairie Provinces
,,,134900.0,40 Sunset Drive ,MB,Prairie Provinces
,,,99900.0,0 Highway 317 Lac Du Bonnet MB ,MB,Prairie Provinces
3.0,,1093.0,150000.0,1 Government Road Allowance Highway E ,MB,Prairie Provinces
2.0,,1070.0,60000.0,44 Souris Street ,MB,Prairie Provinces
,,,52500.0,7 RUSTIC RIDGE ,MB,Prairie Provinces
,,,239900.0,1-137 Bannatyne Avenue ,MB,Prairie Provinces
3.0,,1260.0,80000.0,39 Government Road ,MB,Prairie Provinces
,,520.0,110000.0,279 Parkview Street ,MB,Prairie Provinces
,,,43400.0,340 Louisa Avenue ,MB,Prairie Provinces
,,,969900.0,43 WINDFLOWER ROAD ,MB,Prairie Provinces
3.0,,,229000.0,402 Cathedral Avenue ,MB,Prairie Provinces
3.0,,1244.0,299900.0,5 Mariners Bay ,MB,Prairie Provinces
,,968.0,47500.0,47 Maplewood Crescent ,MB,Prairie Provinces
2.0,,800.0,89000.0,12 Centennial Rd ,MB,Prairie Provinces
,,2353.0,659900.0,15 Ridgebury Pl ,MB,Prairie Provinces
,,,59900.0,35 Firefly Lane ,MB,Prairie Provinces
,,2032.0,849900.0,1239 Wellington Crescent ,MB,Prairie Provinces
3.0,,900.0,169900.0,78 LITTLE DEER Road ,MB,Prairie Provinces
4.0,,2400.0,938800.0,200 River Trail Drive ,MB,Prairie Provinces
2.0,,634.0,124900.0,10 Rock Crest Lane ,MB,Prairie Provinces
4.0,,2476.0,692632.0,3100 McPhillips ,MB,Prairie Provinces
,,,274900.0,310 Harold Ave E ,MB,Prairie Provinces
1.0,,290.0,54900.0,25078 26 Road N 29,MB,Prairie Provinces
2.0,,720.0,47500.0,320 Chesley's resort Road ,MB,Prairie Provinces
3.0,,1246.0,254900.0,154 WOODRIDGE Drive ,MB,Prairie Provinces
4.0,,2223.0,796800.0,663 Addis Avenue ,MB,Prairie Provinces
,,,2399900.0,34 IKE KRAUT PLACE ,MB,Prairie Provinces
2.0,,1285.0,169500.0,77 Hillbrow Avenue ,MB,Prairie Provinces
,,,448900.0,98 Spruce Thicket Walk ,MB,Prairie Provinces
3.0,,1047.0,35000.0,203 Railway AVENUE ,SK,Prairie Provinces
,,,85000.0,RM 494 Canwood - 10 acres ,SK,Prairie Provinces
,,2041.0,120000.0,501 West ROAD ,SK,Prairie Provinces
,,448.0,70000.0,Cabin in the woods ,SK,Prairie Provinces
,,624.0,19900.0,302 4th STREET E ,SK,Prairie Provinces
2.0,,768.0,144900.0,172 1st STREET S ,SK,Prairie Provinces
